q1_completions,prior_before_q1,ever_completions,tutored,multi_interest,enroll_date,module12_date,exposure_end,exposure_days_q1,offset_log_days
0,0,0,0,0,3/14/2025 14:10,,59:59.0,91,4.510859507
0,0,0,0,0,2/7/2025 17:26,,59:59.0,91,4.510859507
2,0,2,0,0,3/21/2025 17:28,,59:59.0,91,4.510859507
0,0,0,0,0,3/7/2025 17:31,,59:59.0,91,4.510859507
8,0,8,1,1,4/4/2025 16:17,,59:59.0,88,4.477336814
0,0,0,0,0,3/7/2025 15:00,,59:59.0,91,4.510859507
2,0,2,0,0,1/22/2025 16:06,,59:59.0,91,4.510859507
0,0,0,0,1,5/21/2025 17:05,,59:59.0,41,3.713572067
2,0,2,0,0,3/20/2025 7:32,,59:59.0,91,4.510859507
0,0,0,0,0,5/30/2025 14:37,,59:59.0,32,3.465735903
1,0,1,0,0,4/2/2025 16:48,,59:59.0,90,4.49980967
1,0,1,0,0,5/21/2025 17:27,,59:59.0,41,3.713572067
1,0,1,0,0,5/23/2025 17:27,,59:59.0,39,3.663561646
7,0,7,0,0,4/23/2025 16:29,,59:59.0,69,4.234106505
2,1,3,0,0,2/28/2025 17:29,,59:59.0,91,4.510859507
0,0,0,0,1,1/31/2025 17:39,,59:59.0,91,4.510859507
7,0,7,0,0,4/11/2025 14:40,,59:59.0,81,4.394449155
0,0,0,0,0,4/25/2025 17:32,,59:59.0,67,4.204692619
1,0,1,0,1,5/7/2025 16:27,,59:59.0,55,4.007333185
0,0,0,0,0,2/28/2025 17:36,,59:59.0,91,4.510859507
1,0,1,0,0,2/26/2025 16:32,,59:59.0,91,4.510859507
3,0,3,0,0,3/28/2025 17:46,,59:59.0,91,4.510859507
0,0,0,0,0,2/19/2025 16:32,,59:59.0,91,4.510859507
2,0,2,0,0,4/16/2025 16:24,,59:59.0,76,4.33073334
2,0,2,0,0,5/23/2025 14:42,,59:59.0,39,3.663561646
1,0,1,0,0,5/7/2025 16:26,,59:59.0,55,4.007333185
11,1,12,0,0,3/28/2025 14:32,12:42.2,12:42.2,39,3.663561646
3,0,3,0,1,3/26/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,2/21/2025 17:31,,59:59.0,91,4.510859507
0,0,0,0,0,4/8/2025 9:19,,59:59.0,84,4.430816799
0,0,0,0,0,2/5/2025 16:33,,59:59.0,91,4.510859507
0,0,0,0,0,3/21/2025 17:28,,59:59.0,91,4.510859507
2,0,2,0,0,5/23/2025 14:41,,59:59.0,39,3.663561646
2,1,4,0,0,2/19/2025 16:32,,59:59.0,91,4.510859507
1,0,1,0,1,5/30/2025 14:35,,59:59.0,32,3.465735903
1,0,1,0,0,5/21/2025 16:50,,59:59.0,41,3.713572067
0,0,0,0,0,4/11/2025 14:39,,59:59.0,81,4.394449155
1,1,3,0,0,3/3/2025 15:58,,59:59.0,91,4.510859507
2,0,2,0,1,4/18/2025 18:34,,59:59.0,74,4.304065093
0,1,1,0,1,3/21/2025 14:41,,59:59.0,91,4.510859507
0,1,1,0,1,3/7/2025 17:31,,59:59.0,91,4.510859507
0,0,0,0,1,5/30/2025 14:44,,59:59.0,32,3.465735903
0,0,0,0,0,4/14/2025 13:51,,59:59.0,78,4.356708827
7,1,8,0,0,1/22/2025 16:39,,59:59.0,91,4.510859507
0,0,0,0,0,3/19/2025 17:49,,59:59.0,91,4.510859507
0,0,0,0,0,5/23/2025 14:36,,59:59.0,39,3.663561646
0,0,0,0,0,3/19/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,0,3/28/2025 17:33,,59:59.0,91,4.510859507
1,0,1,0,1,2/28/2025 14:46,,59:59.0,91,4.510859507
0,1,2,0,1,1/8/2025 16:30,,59:59.0,91,4.510859507
0,0,0,0,0,5/2/2025 14:37,,59:59.0,60,4.094344562
2,1,3,0,1,2/21/2025 14:45,,59:59.0,91,4.510859507
12,0,12,0,0,5/28/2025 16:05,25:19.7,25:19.7,27,3.295836866
0,0,0,0,0,5/28/2025 16:33,,59:59.0,34,3.526360525
2,0,2,0,0,4/2/2025 16:29,,59:59.0,90,4.49980967
0,0,0,0,0,2/5/2025 16:30,,59:59.0,91,4.510859507
0,0,0,0,0,3/28/2025 14:08,,59:59.0,91,4.510859507
0,0,0,0,0,5/7/2025 16:27,,59:59.0,55,4.007333185
0,1,3,0,0,2/12/2025 16:43,,59:59.0,91,4.510859507
0,0,0,0,0,5/23/2025 14:39,,59:59.0,39,3.663561646
0,0,0,0,0,3/5/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,0,3/26/2025 16:31,,59:59.0,91,4.510859507
0,0,0,0,0,5/31/2025 14:21,,59:59.0,31,3.433987204
0,1,1,0,0,2/28/2025 17:30,,59:59.0,91,4.510859507
0,0,0,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
2,1,3,0,0,2/7/2025 17:32,,59:59.0,91,4.510859507
0,1,1,0,1,3/7/2025 17:32,,59:59.0,91,4.510859507
0,0,0,0,0,3/28/2025 14:44,,59:59.0,91,4.510859507
7,0,7,0,0,3/7/2025 17:31,,59:59.0,91,4.510859507
10,1,12,0,1,2/28/2025 14:24,08:14.6,08:14.6,39,3.663561646
0,0,0,0,1,2/12/2025 16:33,,59:59.0,91,4.510859507
0,0,0,0,0,2/28/2025 15:04,,59:59.0,91,4.510859507
0,0,0,0,0,2/21/2025 14:39,,59:59.0,91,4.510859507
0,0,0,0,0,1/15/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,1,5/6/2025 23:20,,59:59.0,56,4.025351691
0,0,0,0,0,5/23/2025 18:06,,59:59.0,39,3.663561646
0,0,1,0,0,5/21/2025 16:29,,59:59.0,41,3.713572067
0,0,0,0,1,5/7/2025 16:42,,59:59.0,55,4.007333185
0,0,0,0,0,3/14/2025 14:41,,59:59.0,91,4.510859507
0,0,0,0,1,1/8/2025 18:03,,59:59.0,91,4.510859507
1,1,4,0,0,2/19/2025 16:28,,59:59.0,91,4.510859507
1,0,1,0,0,4/22/2025 17:48,,59:59.0,70,4.248495242
0,1,1,0,0,2/7/2025 17:31,,59:59.0,91,4.510859507
0,1,5,0,0,1/31/2025 17:33,,59:59.0,91,4.510859507
0,0,0,0,0,4/30/2025 19:51,,59:59.0,62,4.127134385
0,0,0,0,0,3/15/2025 18:51,,59:59.0,91,4.510859507
0,0,0,0,0,4/2/2025 16:33,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 17:30,,59:59.0,91,4.510859507
0,0,0,0,0,3/26/2025 16:13,,59:59.0,91,4.510859507
0,0,0,0,0,5/16/2025 14:33,,59:59.0,46,3.828641396
1,0,1,0,0,4/9/2025 16:31,,59:59.0,83,4.418840608
0,0,0,0,0,3/28/2025 14:32,,59:59.0,91,4.510859507
0,0,0,0,0,4/18/2025 14:32,,59:59.0,74,4.304065093
7,0,7,0,0,4/18/2025 14:39,,59:59.0,74,4.304065093
0,0,0,0,0,4/2/2025 20:35,,59:59.0,90,4.49980967
5,0,5,1,1,4/2/2025 16:30,,59:59.0,90,4.49980967
0,0,0,0,1,5/2/2025 14:44,,59:59.0,60,4.094344562
0,1,1,0,0,1/8/2025 16:30,,59:59.0,91,4.510859507
1,0,1,0,0,3/28/2025 14:58,,59:59.0,91,4.510859507
0,0,0,0,1,5/23/2025 17:27,,59:59.0,39,3.663561646
1,0,1,0,1,5/2/2025 14:35,,59:59.0,60,4.094344562
1,1,2,0,0,4/4/2025 17:41,,59:59.0,88,4.477336814
2,0,2,0,0,3/7/2025 14:40,,59:59.0,91,4.510859507
0,0,0,0,0,4/4/2025 14:35,,59:59.0,88,4.477336814
2,0,2,0,1,2/28/2025 14:55,,59:59.0,91,4.510859507
0,0,0,0,0,4/23/2025 16:29,,59:59.0,69,4.234106505
0,0,0,0,0,2/21/2025 20:40,,59:59.0,91,4.510859507
0,0,0,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
1,0,1,0,0,3/12/2025 16:30,,59:59.0,91,4.510859507
0,0,0,0,0,3/28/2025 20:37,,59:59.0,91,4.510859507
0,0,0,0,1,4/4/2025 14:35,,59:59.0,88,4.477336814
0,0,0,0,0,5/22/2025 10:53,,59:59.0,40,3.688879454
2,0,2,0,1,3/21/2025 17:34,,59:59.0,91,4.510859507
0,0,0,0,1,3/12/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,3/7/2025 17:30,,59:59.0,91,4.510859507
0,0,0,0,1,3/24/2025 20:16,,59:59.0,91,4.510859507
1,0,1,0,0,4/16/2025 16:28,,59:59.0,76,4.33073334
2,0,2,0,0,3/19/2025 16:25,,59:59.0,91,4.510859507
0,1,1,0,1,1/15/2025 16:36,,59:59.0,91,4.510859507
10,0,10,0,0,5/2/2025 17:35,,59:59.0,60,4.094344562
8,0,9,0,1,4/18/2025 14:32,,59:59.0,74,4.304065093
4,0,4,0,0,3/7/2025 17:31,,59:59.0,91,4.510859507
2,0,2,0,0,4/14/2025 16:35,,59:59.0,78,4.356708827
2,0,2,0,0,4/11/2025 14:03,,59:59.0,81,4.394449155
2,0,2,0,1,5/14/2025 16:35,,59:59.0,48,3.871201011
0,0,0,1,0,5/21/2025 16:43,,59:59.0,41,3.713572067
0,0,0,0,0,4/4/2025 17:26,,59:59.0,88,4.477336814
1,0,1,0,0,4/30/2025 16:33,,59:59.0,62,4.127134385
1,0,1,0,0,4/16/2025 16:29,,59:59.0,76,4.33073334
0,0,0,0,0,4/11/2025 19:57,,59:59.0,81,4.394449155
3,0,3,0,0,5/16/2025 17:27,,59:59.0,46,3.828641396
0,0,0,0,0,3/14/2025 17:40,,59:59.0,91,4.510859507
0,0,0,1,0,5/28/2025 16:52,,59:59.0,34,3.526360525
0,0,0,0,0,2/26/2025 14:53,,59:59.0,91,4.510859507
0,1,1,0,0,1/29/2025 16:45,,59:59.0,91,4.510859507
2,0,2,0,0,4/2/2025 16:32,,59:59.0,90,4.49980967
0,0,0,0,1,1/10/2025 3:55,,59:59.0,91,4.510859507
0,0,0,0,0,5/7/2025 16:27,,59:59.0,55,4.007333185
1,0,1,0,0,5/23/2025 17:24,,59:59.0,39,3.663561646
1,1,2,0,0,2/21/2025 14:36,,59:59.0,91,4.510859507
2,0,2,0,0,3/19/2025 16:46,,59:59.0,91,4.510859507
0,0,0,1,1,3/14/2025 18:02,,59:59.0,91,4.510859507
0,0,0,0,0,5/7/2025 16:30,,59:59.0,55,4.007333185
0,0,0,0,1,4/30/2025 16:30,,59:59.0,62,4.127134385
0,0,0,0,0,4/16/2025 16:25,,59:59.0,76,4.33073334
2,0,2,0,1,4/11/2025 17:30,,59:59.0,81,4.394449155
7,0,7,1,0,3/14/2025 14:53,,59:59.0,91,4.510859507
2,1,4,0,0,2/28/2025 14:41,,59:59.0,91,4.510859507
0,0,0,0,1,3/14/2025 17:26,,59:59.0,91,4.510859507
0,1,1,0,0,2/26/2025 16:45,,59:59.0,91,4.510859507
0,0,0,0,0,2/26/2025 16:17,,59:59.0,91,4.510859507
2,0,2,0,0,4/9/2025 16:29,,59:59.0,83,4.418840608
0,0,0,0,0,3/5/2025 16:38,,59:59.0,91,4.510859507
10,1,11,0,1,1/29/2025 16:53,33:26.5,33:26.5,77,4.343805422
0,0,0,0,0,2/26/2025 16:27,,59:59.0,91,4.510859507
2,0,2,0,0,4/23/2025 16:25,,59:59.0,69,4.234106505
0,0,0,0,1,4/18/2025 14:31,,59:59.0,74,4.304065093
0,0,0,0,0,5/28/2025 16:35,,59:59.0,34,3.526360525
4,1,12,0,0,1/30/2025 10:35,49:17.4,49:17.4,9,2.197224577
9,1,12,0,0,1/29/2025 14:47,38:05.5,38:05.5,14,2.63905733
1,0,1,0,0,5/30/2025 14:44,,59:59.0,32,3.465735903
0,1,1,0,0,1/15/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,0,1/8/2025 16:31,,59:59.0,91,4.510859507
6,1,12,0,1,1/29/2025 12:37,49:16.4,49:16.4,9,2.197224577
2,1,3,0,0,2/21/2025 14:45,,59:59.0,91,4.510859507
0,0,0,0,0,4/9/2025 15:59,,59:59.0,83,4.418840608
0,0,0,0,0,1/22/2025 16:39,,59:59.0,91,4.510859507
0,0,0,0,0,5/14/2025 16:21,,59:59.0,48,3.871201011
0,0,0,0,0,2/28/2025 14:45,,59:59.0,91,4.510859507
0,1,1,0,0,2/7/2025 13:54,,59:59.0,91,4.510859507
0,1,2,0,0,2/28/2025 14:51,,59:59.0,91,4.510859507
1,0,1,0,0,1/22/2025 14:23,,59:59.0,91,4.510859507
0,0,0,0,0,3/28/2025 17:31,,59:59.0,91,4.510859507
1,1,4,1,0,3/14/2025 17:30,,59:59.0,91,4.510859507
0,0,0,0,0,3/14/2025 14:41,,59:59.0,91,4.510859507
2,1,4,0,1,2/26/2025 16:27,,59:59.0,91,4.510859507
0,0,0,0,1,3/7/2025 14:40,,59:59.0,91,4.510859507
0,1,1,0,0,1/15/2025 16:52,,59:59.0,91,4.510859507
2,1,3,1,0,2/12/2025 16:54,,59:59.0,91,4.510859507
0,1,1,0,1,3/14/2025 14:46,,59:59.0,91,4.510859507
0,0,0,0,0,3/15/2025 13:06,,59:59.0,91,4.510859507
0,0,0,0,0,5/14/2025 16:32,,59:59.0,48,3.871201011
0,0,0,0,0,2/21/2025 14:38,,59:59.0,91,4.510859507
1,1,2,0,0,1/15/2025 16:42,,59:59.0,91,4.510859507
0,1,2,0,0,2/26/2025 16:18,,59:59.0,91,4.510859507
0,0,0,0,1,4/18/2025 14:32,,59:59.0,74,4.304065093
0,0,0,0,0,4/2/2025 16:27,,59:59.0,90,4.49980967
2,1,6,1,0,3/19/2025 16:29,,59:59.0,91,4.510859507
0,1,1,0,0,1/29/2025 16:41,,59:59.0,91,4.510859507
2,0,2,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
0,0,0,0,0,2/20/2025 18:20,,59:59.0,91,4.510859507
1,0,1,0,0,3/28/2025 14:37,,59:59.0,91,4.510859507
0,0,0,0,0,1/24/2025 17:36,,59:59.0,91,4.510859507
1,0,1,0,0,3/14/2025 14:51,,59:59.0,91,4.510859507
0,1,1,0,1,2/19/2025 16:28,,59:59.0,91,4.510859507
1,0,1,0,0,4/9/2025 16:27,,59:59.0,83,4.418840608
0,0,0,0,0,1/31/2025 17:49,,59:59.0,91,4.510859507
1,0,1,0,0,2/19/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,3/1/2025 9:44,,59:59.0,91,4.510859507
0,0,0,0,0,2/21/2025 14:39,,59:59.0,91,4.510859507
0,0,0,0,0,1/22/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,0,3/21/2025 14:40,,59:59.0,91,4.510859507
2,1,4,0,0,2/26/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
0,0,0,0,0,1/31/2025 9:34,,59:59.0,91,4.510859507
1,0,1,0,0,2/28/2025 14:48,,59:59.0,91,4.510859507
0,0,0,0,0,2/28/2025 14:47,,59:59.0,91,4.510859507
0,1,1,0,1,3/15/2025 16:42,,59:59.0,91,4.510859507
0,0,0,0,0,4/4/2025 14:33,,59:59.0,88,4.477336814
0,1,1,0,0,3/14/2025 14:21,,59:59.0,91,4.510859507
1,0,1,0,0,5/30/2025 17:31,,59:59.0,32,3.465735903
2,0,2,0,0,4/25/2025 17:28,,59:59.0,67,4.204692619
0,0,0,0,0,5/21/2025 15:57,,59:59.0,41,3.713572067
8,0,8,1,0,4/23/2025 16:25,,59:59.0,69,4.234106505
1,0,1,0,0,4/2/2025 16:38,,59:59.0,90,4.49980967
0,0,0,0,0,3/19/2025 16:30,,59:59.0,91,4.510859507
3,1,4,0,0,2/28/2025 14:52,,59:59.0,91,4.510859507
3,1,4,0,0,2/28/2025 14:46,,59:59.0,91,4.510859507
1,0,1,1,0,5/16/2025 17:27,,59:59.0,46,3.828641396
0,0,0,0,0,5/2/2025 14:35,,59:59.0,60,4.094344562
0,0,0,0,0,4/11/2025 17:33,,59:59.0,81,4.394449155
1,1,8,0,0,2/28/2025 14:12,,59:59.0,91,4.510859507
1,0,1,0,0,4/25/2025 14:34,,59:59.0,67,4.204692619
1,0,1,1,0,5/9/2025 14:38,,59:59.0,53,3.970291914
0,0,0,1,0,5/13/2025 17:40,,59:59.0,49,3.891820298
3,0,3,0,0,2/28/2025 15:07,,59:59.0,91,4.510859507
0,0,0,0,0,2/26/2025 16:26,,59:59.0,91,4.510859507
1,0,1,0,0,1/8/2025 16:31,,59:59.0,91,4.510859507
6,0,6,0,0,4/2/2025 16:31,,59:59.0,90,4.49980967
1,0,1,0,0,5/23/2025 17:28,,59:59.0,39,3.663561646
0,1,1,0,0,2/19/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,3/14/2025 17:30,,59:59.0,91,4.510859507
1,1,2,0,1,2/26/2025 16:34,,59:59.0,91,4.510859507
0,0,0,0,0,5/30/2025 17:39,,59:59.0,32,3.465735903
1,0,1,0,1,5/16/2025 14:34,,59:59.0,46,3.828641396
6,1,7,0,0,1/22/2025 16:53,,59:59.0,91,4.510859507
4,1,5,0,0,2/12/2025 16:32,,59:59.0,91,4.510859507
1,0,1,0,0,3/19/2025 16:25,,59:59.0,91,4.510859507
0,0,0,0,0,3/5/2025 16:45,,59:59.0,91,4.510859507
1,1,2,0,0,3/14/2025 14:44,,59:59.0,91,4.510859507
0,0,0,1,0,4/16/2025 16:24,,59:59.0,76,4.33073334
4,1,5,0,0,3/7/2025 17:43,,59:59.0,91,4.510859507
0,0,0,0,0,1/31/2025 17:42,,59:59.0,91,4.510859507
0,0,0,0,1,3/26/2025 16:30,,59:59.0,91,4.510859507
1,0,1,0,0,4/30/2025 16:22,,59:59.0,62,4.127134385
1,0,1,0,0,2/21/2025 14:53,,59:59.0,91,4.510859507
0,0,0,0,1,5/23/2025 17:26,,59:59.0,39,3.663561646
5,0,5,0,0,3/28/2025 14:32,,59:59.0,91,4.510859507
1,1,2,0,0,3/13/2025 10:28,,59:59.0,91,4.510859507
0,1,1,0,0,1/31/2025 17:31,,59:59.0,91,4.510859507
0,0,0,0,0,3/21/2025 14:40,,59:59.0,91,4.510859507
0,0,0,0,0,2/7/2025 12:47,,59:59.0,91,4.510859507
0,0,0,0,0,2/5/2025 16:26,,59:59.0,91,4.510859507
1,0,1,0,0,2/25/2025 18:44,,59:59.0,91,4.510859507
0,0,0,0,0,3/7/2025 14:49,,59:59.0,91,4.510859507
0,1,7,0,1,1/16/2025 21:27,,59:59.0,91,4.510859507
0,1,1,0,0,3/7/2025 13:31,,59:59.0,91,4.510859507
0,0,0,1,0,2/12/2025 16:30,,59:59.0,91,4.510859507
5,1,10,1,0,1/15/2025 16:36,,59:59.0,91,4.510859507
0,1,1,0,0,1/29/2025 16:34,,59:59.0,91,4.510859507
0,0,0,0,1,4/25/2025 11:16,,59:59.0,67,4.204692619
0,0,0,0,0,3/7/2025 15:07,,59:59.0,91,4.510859507
7,0,7,0,0,4/11/2025 17:30,,59:59.0,81,4.394449155
0,0,0,0,0,4/18/2025 14:32,,59:59.0,74,4.304065093
1,0,1,0,0,2/21/2025 14:41,,59:59.0,91,4.510859507
0,0,0,0,0,5/2/2025 14:39,,59:59.0,60,4.094344562
0,0,0,0,0,3/7/2025 17:16,,59:59.0,91,4.510859507
2,0,2,0,0,3/21/2025 14:40,,59:59.0,91,4.510859507
0,0,0,0,1,3/19/2025 16:24,,59:59.0,91,4.510859507
0,0,0,0,0,2/5/2025 16:31,,59:59.0,91,4.510859507
3,0,3,1,0,3/14/2025 14:40,,59:59.0,91,4.510859507
0,0,0,0,0,3/20/2025 11:08,,59:59.0,91,4.510859507
0,0,0,0,0,4/30/2025 16:45,,59:59.0,62,4.127134385
1,0,1,0,0,5/21/2025 16:49,,59:59.0,41,3.713572067
1,0,1,0,0,5/23/2025 14:59,,59:59.0,39,3.663561646
0,0,0,0,0,5/7/2025 16:40,,59:59.0,55,4.007333185
2,0,2,1,1,2/28/2025 17:27,,59:59.0,91,4.510859507
0,0,0,0,0,5/23/2025 17:31,,59:59.0,39,3.663561646
0,0,0,0,1,4/25/2025 17:33,,59:59.0,67,4.204692619
0,0,0,1,0,3/5/2025 16:43,,59:59.0,91,4.510859507
0,1,1,0,0,2/28/2025 14:48,,59:59.0,91,4.510859507
1,0,1,0,0,4/2/2025 16:33,,59:59.0,90,4.49980967
0,0,0,0,1,5/30/2025 14:45,,59:59.0,32,3.465735903
1,0,1,0,0,4/18/2025 9:57,,59:59.0,74,4.304065093
0,1,3,0,0,2/5/2025 16:33,,59:59.0,91,4.510859507
0,0,0,0,0,4/4/2025 17:36,,59:59.0,88,4.477336814
0,0,0,0,0,3/10/2025 20:53,,59:59.0,91,4.510859507
0,0,0,0,0,3/14/2025 15:03,,59:59.0,91,4.510859507
1,1,2,0,1,2/12/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,1/24/2025 17:49,,59:59.0,91,4.510859507
0,0,0,0,0,5/28/2025 16:35,,59:59.0,34,3.526360525
1,0,1,0,0,3/7/2025 14:40,,59:59.0,91,4.510859507
1,0,1,0,0,4/4/2025 14:37,,59:59.0,88,4.477336814
0,0,0,0,1,2/5/2025 16:33,,59:59.0,91,4.510859507
0,0,0,0,0,1/6/2025 11:36,,59:59.0,91,4.510859507
2,1,4,0,0,3/19/2025 9:51,,59:59.0,91,4.510859507
6,0,6,0,0,3/21/2025 14:40,,59:59.0,91,4.510859507
0,1,1,0,1,1/8/2025 16:30,,59:59.0,91,4.510859507
0,0,0,0,0,1/22/2025 16:43,,59:59.0,91,4.510859507
1,0,1,0,0,4/2/2025 16:17,,59:59.0,90,4.49980967
1,0,1,0,1,5/16/2025 14:24,,59:59.0,46,3.828641396
0,1,1,0,0,2/28/2025 14:48,,59:59.0,91,4.510859507
0,1,4,0,0,2/7/2025 10:20,,59:59.0,91,4.510859507
0,0,0,0,0,3/14/2025 17:32,,59:59.0,91,4.510859507
3,0,4,1,0,3/7/2025 19:22,,59:59.0,91,4.510859507
0,0,0,0,0,2/5/2025 16:33,,59:59.0,91,4.510859507
7,0,8,1,1,4/30/2025 16:35,,59:59.0,62,4.127134385
1,0,1,0,0,4/22/2025 13:38,,59:59.0,70,4.248495242
1,1,2,1,0,2/26/2025 16:27,,59:59.0,91,4.510859507
0,0,0,0,0,1/8/2025 16:45,,59:59.0,91,4.510859507
0,1,7,0,0,1/22/2025 15:57,,59:59.0,91,4.510859507
1,0,1,0,0,5/1/2025 11:40,,59:59.0,61,4.110873864
1,0,1,0,0,3/21/2025 14:12,,59:59.0,91,4.510859507
1,1,4,0,0,2/28/2025 14:48,,59:59.0,91,4.510859507
0,0,0,0,0,3/7/2025 14:45,,59:59.0,91,4.510859507
0,1,7,0,0,1/15/2025 16:36,,59:59.0,91,4.510859507
1,0,1,0,0,5/14/2025 16:39,,59:59.0,48,3.871201011
2,0,2,0,0,5/14/2025 16:36,,59:59.0,48,3.871201011
0,0,0,0,0,3/5/2025 16:39,,59:59.0,91,4.510859507
0,0,0,0,0,3/21/2025 14:53,,59:59.0,91,4.510859507
0,1,1,0,0,1/8/2025 16:28,,59:59.0,91,4.510859507
0,0,0,0,1,1/15/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,0,2/10/2025 9:08,,59:59.0,91,4.510859507
2,0,3,0,0,3/19/2025 16:25,,59:59.0,91,4.510859507
0,0,0,0,0,5/2/2025 17:37,,59:59.0,60,4.094344562
0,0,0,0,1,3/5/2025 16:35,,59:59.0,91,4.510859507
1,0,1,0,0,5/30/2025 14:36,,59:59.0,32,3.465735903
0,0,0,0,0,3/21/2025 17:31,,59:59.0,91,4.510859507
10,1,12,1,0,3/12/2025 16:30,16:30.8,16:30.8,83,4.418840608
1,1,2,0,0,1/22/2025 16:32,,59:59.0,91,4.510859507
2,0,2,0,0,5/16/2025 17:27,,59:59.0,46,3.828641396
0,0,0,0,0,2/7/2025 17:35,,59:59.0,91,4.510859507
2,1,4,0,0,3/19/2025 16:23,,59:59.0,91,4.510859507
0,1,1,0,0,2/7/2025 17:32,,59:59.0,91,4.510859507
1,0,1,0,0,5/9/2025 17:25,,59:59.0,53,3.970291914
0,0,0,0,0,2/7/2025 17:30,,59:59.0,91,4.510859507
1,0,1,0,0,3/7/2025 14:40,,59:59.0,91,4.510859507
0,0,0,0,1,5/7/2025 16:29,,59:59.0,55,4.007333185
0,0,0,0,0,4/16/2025 16:24,,59:59.0,76,4.33073334
0,1,1,0,0,1/29/2025 16:34,,59:59.0,91,4.510859507
0,0,0,0,0,3/21/2025 14:40,,59:59.0,91,4.510859507
2,0,2,0,0,3/28/2025 14:32,,59:59.0,91,4.510859507
0,0,0,0,0,2/28/2025 17:28,,59:59.0,91,4.510859507
0,1,1,0,0,3/12/2025 16:39,,59:59.0,91,4.510859507
0,0,0,0,0,4/9/2025 17:26,,59:59.0,83,4.418840608
3,1,6,0,0,3/21/2025 17:36,,59:59.0,91,4.510859507
0,1,1,0,1,2/21/2025 14:53,,59:59.0,91,4.510859507
3,1,7,0,0,3/7/2025 17:31,,59:59.0,91,4.510859507
0,0,0,0,0,3/14/2025 17:38,,59:59.0,91,4.510859507
0,0,0,0,0,2/18/2025 16:39,,59:59.0,91,4.510859507
1,0,1,0,1,2/28/2025 17:25,,59:59.0,91,4.510859507
2,0,2,0,0,5/2/2025 14:35,,59:59.0,60,4.094344562
5,1,8,0,0,1/29/2025 16:41,,59:59.0,91,4.510859507
0,1,2,0,0,2/21/2025 14:16,,59:59.0,91,4.510859507
7,1,10,0,0,2/21/2025 14:41,,59:59.0,91,4.510859507
0,0,0,0,0,5/16/2025 14:37,,59:59.0,46,3.828641396
3,1,7,0,1,3/14/2025 14:07,,59:59.0,91,4.510859507
1,1,2,0,0,2/19/2025 16:32,,59:59.0,91,4.510859507
5,1,7,0,0,1/22/2025 16:53,,59:59.0,91,4.510859507
0,0,0,0,0,4/18/2025 14:32,,59:59.0,74,4.304065093
1,0,1,0,0,4/28/2025 9:52,,59:59.0,64,4.158883083
0,0,0,0,0,5/16/2025 17:11,,59:59.0,46,3.828641396
3,0,3,1,0,4/11/2025 17:29,,59:59.0,81,4.394449155
0,0,0,0,0,1/31/2025 17:35,,59:59.0,91,4.510859507
0,0,0,0,0,5/9/2025 17:28,,59:59.0,53,3.970291914
0,0,0,0,0,3/19/2025 16:25,,59:59.0,91,4.510859507
0,0,0,0,1,5/28/2025 16:35,,59:59.0,34,3.526360525
1,0,1,0,1,2/26/2025 16:32,,59:59.0,91,4.510859507
0,0,0,0,0,5/9/2025 17:28,,59:59.0,53,3.970291914
1,0,2,0,0,2/5/2025 17:02,,59:59.0,91,4.510859507
0,0,0,0,1,2/7/2025 17:32,,59:59.0,91,4.510859507
2,0,2,0,0,4/9/2025 16:31,,59:59.0,83,4.418840608
1,0,1,0,0,4/2/2025 16:32,,59:59.0,90,4.49980967
0,0,0,0,0,2/28/2025 14:56,,59:59.0,91,4.510859507
0,0,0,0,0,2/12/2025 16:33,,59:59.0,91,4.510859507
1,0,1,0,1,5/23/2025 14:41,,59:59.0,39,3.663561646
4,1,5,0,0,1/22/2025 16:47,,59:59.0,91,4.510859507
1,1,2,0,0,1/15/2025 16:37,,59:59.0,91,4.510859507
7,0,7,0,0,5/7/2025 16:29,,59:59.0,55,4.007333185
1,1,3,0,0,1/22/2025 16:36,,59:59.0,91,4.510859507
0,0,0,0,0,3/7/2025 14:40,,59:59.0,91,4.510859507
0,0,0,0,0,3/12/2025 16:29,,59:59.0,91,4.510859507
0,0,0,0,0,3/7/2025 14:41,,59:59.0,91,4.510859507
1,0,1,0,1,3/28/2025 14:33,,59:59.0,91,4.510859507
0,0,0,0,0,1/24/2025 17:07,,59:59.0,91,4.510859507
0,0,0,0,0,4/30/2025 16:32,,59:59.0,62,4.127134385
