q1_completions,prior_before_q1,ever_completions,tutored,multi_interest,enroll_date,module12_date,exposure_end,exposure_days_q1,offset_log_days
0,0,0,0,1,10/23/2024 16:42,,59:59.0,181,5.198497031
5,0,5,0,0,12/18/2024 20:02,,59:59.0,181,5.198497031
0,0,0,0,0,2/26/2025 16:26,,59:59.0,125,4.828313737
1,0,1,0,1,11/20/2024 16:40,,59:59.0,181,5.198497031
1,0,1,0,0,1/8/2025 16:31,,59:59.0,174,5.159055299
6,1,12,1,0,11/13/2024 16:45,53:57.0,53:57.0,115,4.744932128
6,0,6,0,0,4/2/2025 16:31,,59:59.0,90,4.49980967
1,1,2,1,1,10/16/2024 16:39,,59:59.0,181,5.198497031
1,0,1,0,0,5/23/2025 17:28,,59:59.0,39,3.663561646
1,0,1,0,0,2/19/2025 16:32,,59:59.0,132,4.882801923
0,0,0,0,0,3/14/2025 17:30,,59:59.0,109,4.691347882
2,0,2,0,0,2/26/2025 16:34,,59:59.0,125,4.828313737
0,0,0,0,0,10/24/2024 16:55,,59:59.0,181,5.198497031
6,1,7,0,0,12/19/2024 16:42,,59:59.0,181,5.198497031
0,0,0,0,0,12/12/2024 16:27,,59:59.0,181,5.198497031
0,0,0,0,0,5/30/2025 17:39,,59:59.0,32,3.465735903
1,0,1,0,1,5/16/2025 14:34,,59:59.0,46,3.828641396
7,0,7,1,1,1/22/2025 16:53,,59:59.0,160,5.075173815
5,0,5,0,0,2/12/2025 16:32,,59:59.0,139,4.934473933
1,0,1,0,1,3/19/2025 16:25,,59:59.0,104,4.644390899
4,0,4,0,0,12/5/2024 16:34,,59:59.0,181,5.198497031
0,0,0,0,0,3/5/2025 16:45,,59:59.0,118,4.770684624
2,0,2,0,1,3/14/2025 14:44,,59:59.0,109,4.691347882
0,0,0,1,1,4/16/2025 16:24,,59:59.0,76,4.33073334
5,0,5,0,0,3/7/2025 17:43,,59:59.0,116,4.753590191
0,0,0,0,0,1/31/2025 17:42,,59:59.0,151,5.017279837
0,0,0,0,0,3/26/2025 16:30,,59:59.0,97,4.574710979
1,0,1,0,0,4/30/2025 16:22,,59:59.0,62,4.127134385
1,0,1,0,0,2/21/2025 14:53,,59:59.0,130,4.86753445
0,0,0,0,0,5/23/2025 17:26,,59:59.0,39,3.663561646
5,0,5,0,0,3/28/2025 14:32,,59:59.0,95,4.553876892
2,0,2,0,0,3/13/2025 10:28,,59:59.0,110,4.700480366
0,0,0,0,1,10/2/2024 16:46,,59:59.0,181,5.198497031
1,0,1,0,0,1/31/2025 17:31,,59:59.0,151,5.017279837
0,0,0,0,0,3/21/2025 14:40,,59:59.0,102,4.624972813
0,0,0,0,1,2/7/2025 12:47,,59:59.0,144,4.9698133
0,0,0,0,0,2/5/2025 16:26,,59:59.0,146,4.983606622
1,0,1,0,0,2/25/2025 18:44,,59:59.0,126,4.836281907
0,0,0,0,0,3/7/2025 14:49,,59:59.0,116,4.753590191
7,0,7,0,0,1/16/2025 21:27,,59:59.0,166,5.111987788
0,1,2,0,0,10/16/2024 16:40,,59:59.0,181,5.198497031
1,0,1,0,0,3/7/2025 13:31,,59:59.0,116,4.753590191
0,0,0,0,0,12/12/2024 16:39,,59:59.0,181,5.198497031
0,0,0,1,0,2/12/2025 16:30,,59:59.0,139,4.934473933
8,0,10,1,1,1/15/2025 16:36,,59:59.0,167,5.117993812
1,0,1,0,0,1/29/2025 16:34,,59:59.0,153,5.030437921
0,0,0,0,0,4/25/2025 11:16,,59:59.0,67,4.204692619
0,0,0,0,1,3/7/2025 15:07,,59:59.0,116,4.753590191
7,0,7,0,0,4/11/2025 17:30,,59:59.0,81,4.394449155
0,0,0,0,0,4/18/2025 14:32,,59:59.0,74,4.304065093
1,0,1,0,0,2/21/2025 14:41,,59:59.0,130,4.86753445
0,1,4,0,0,10/16/2024 17:00,,59:59.0,181,5.198497031
0,0,0,0,0,5/2/2025 14:39,,59:59.0,60,4.094344562
0,0,0,0,0,3/7/2025 17:16,,59:59.0,116,4.753590191
2,0,2,0,0,3/21/2025 14:40,,59:59.0,102,4.624972813
1,1,2,0,0,10/24/2024 16:36,,59:59.0,181,5.198497031
0,0,0,0,1,3/19/2025 16:24,,59:59.0,104,4.644390899
0,0,0,0,0,2/5/2025 16:31,,59:59.0,146,4.983606622
3,0,3,1,0,3/14/2025 14:40,,59:59.0,109,4.691347882
0,0,0,0,0,3/20/2025 11:08,,59:59.0,103,4.634728988
0,0,0,0,0,10/25/2024 14:15,,59:59.0,181,5.198497031
0,0,0,0,0,4/30/2025 16:45,,59:59.0,62,4.127134385
1,0,1,0,0,5/21/2025 16:49,,59:59.0,41,3.713572067
1,0,1,0,1,5/23/2025 14:59,,59:59.0,39,3.663561646
0,0,0,0,0,5/7/2025 16:40,,59:59.0,55,4.007333185
2,0,2,1,0,2/28/2025 17:27,,59:59.0,123,4.812184355
0,0,0,0,0,5/23/2025 17:31,,59:59.0,39,3.663561646
0,0,0,0,1,4/25/2025 17:33,,59:59.0,67,4.204692619
0,0,0,1,1,3/5/2025 16:43,,59:59.0,118,4.770684624
1,0,1,0,1,2/28/2025 14:48,,59:59.0,123,4.812184355
1,0,1,0,1,4/2/2025 16:33,,59:59.0,90,4.49980967
0,0,0,0,0,5/30/2025 14:45,,59:59.0,32,3.465735903
1,0,1,0,0,4/18/2025 9:57,,59:59.0,74,4.304065093
3,0,3,0,0,2/5/2025 16:33,,59:59.0,146,4.983606622
0,0,0,0,0,4/4/2025 17:36,,59:59.0,88,4.477336814
0,0,0,0,0,3/10/2025 20:53,,59:59.0,113,4.727387819
0,0,0,0,0,3/14/2025 15:03,,59:59.0,109,4.691347882
2,0,2,0,1,2/12/2025 16:32,,59:59.0,139,4.934473933
1,0,1,0,1,12/12/2024 16:36,,59:59.0,181,5.198497031
0,0,0,0,0,1/24/2025 17:49,,59:59.0,158,5.062595033
0,0,0,0,1,5/28/2025 16:35,,59:59.0,34,3.526360525
1,0,1,0,0,3/7/2025 14:40,,59:59.0,116,4.753590191
1,0,1,0,0,4/4/2025 14:37,,59:59.0,88,4.477336814
0,0,0,0,0,2/5/2025 16:33,,59:59.0,146,4.983606622
0,0,0,0,0,1/6/2025 11:36,,59:59.0,176,5.170483995
4,0,4,0,0,3/19/2025 9:51,,59:59.0,104,4.644390899
0,0,0,0,0,10/24/2024 17:53,,59:59.0,181,5.198497031
6,0,6,0,0,3/21/2025 14:40,,59:59.0,102,4.624972813
1,0,1,0,0,1/8/2025 16:30,,59:59.0,174,5.159055299
0,0,0,0,0,1/22/2025 16:43,,59:59.0,160,5.075173815
5,0,5,0,0,11/20/2024 16:40,,59:59.0,181,5.198497031
1,0,1,0,0,4/2/2025 16:17,,59:59.0,90,4.49980967
0,0,0,0,0,10/16/2024 17:28,,59:59.0,181,5.198497031
1,0,1,0,0,12/12/2024 16:40,,59:59.0,181,5.198497031
1,0,1,0,0,5/16/2025 14:24,,59:59.0,46,3.828641396
1,0,1,0,1,2/28/2025 14:48,,59:59.0,123,4.812184355
0,0,0,0,0,10/30/2024 16:50,,59:59.0,181,5.198497031
4,0,4,0,0,2/7/2025 10:20,,59:59.0,144,4.9698133
0,0,0,0,1,3/14/2025 17:32,,59:59.0,109,4.691347882
3,0,4,1,1,3/7/2025 19:22,,59:59.0,116,4.753590191
0,0,0,0,0,2/5/2025 16:33,,59:59.0,146,4.983606622
7,0,8,1,0,4/30/2025 16:35,,59:59.0,62,4.127134385
1,0,1,0,0,4/22/2025 13:38,,59:59.0,70,4.248495242
2,0,2,1,1,2/26/2025 16:27,,59:59.0,125,4.828313737
0,0,0,0,0,1/8/2025 16:45,,59:59.0,174,5.159055299
7,0,7,1,0,1/22/2025 15:57,,59:59.0,160,5.075173815
1,0,1,0,1,5/1/2025 11:40,,59:59.0,61,4.110873864
1,0,1,0,0,3/21/2025 14:12,,59:59.0,102,4.624972813
4,0,4,0,1,2/28/2025 14:48,,59:59.0,123,4.812184355
0,1,1,0,0,12/4/2024 16:38,,59:59.0,181,5.198497031
0,0,0,0,0,3/7/2025 14:45,,59:59.0,116,4.753590191
7,0,7,0,0,1/15/2025 16:36,,59:59.0,167,5.117993812
0,0,0,0,0,10/24/2024 16:39,,59:59.0,181,5.198497031
4,0,4,0,0,10/30/2024 16:56,,59:59.0,181,5.198497031
1,0,1,0,0,5/14/2025 16:39,,59:59.0,48,3.871201011
2,0,2,0,0,5/14/2025 16:36,,59:59.0,48,3.871201011
0,0,0,0,0,3/5/2025 16:39,,59:59.0,118,4.770684624
0,0,0,0,0,3/21/2025 14:53,,59:59.0,102,4.624972813
1,0,1,0,0,1/8/2025 16:28,,59:59.0,174,5.159055299
0,0,0,0,0,1/15/2025 16:36,,59:59.0,167,5.117993812
0,0,0,0,0,11/13/2024 16:42,,59:59.0,181,5.198497031
0,0,0,0,0,2/10/2025 9:08,,59:59.0,141,4.94875989
2,0,3,0,0,3/19/2025 16:25,,59:59.0,104,4.644390899
2,0,2,0,0,12/18/2024 16:34,,59:59.0,181,5.198497031
0,0,0,0,1,5/2/2025 17:37,,59:59.0,60,4.094344562
0,0,0,0,1,3/5/2025 16:35,,59:59.0,118,4.770684624
1,0,1,0,0,5/30/2025 14:36,,59:59.0,32,3.465735903
0,0,0,0,0,3/21/2025 17:31,,59:59.0,102,4.624972813
12,0,12,1,1,3/12/2025 16:30,16:30.8,16:30.8,102,4.624972813
2,0,2,0,1,1/22/2025 16:32,,59:59.0,160,5.075173815
2,0,2,0,0,5/16/2025 17:27,,59:59.0,46,3.828641396
0,0,0,0,0,2/7/2025 17:35,,59:59.0,144,4.9698133
4,0,4,0,0,3/19/2025 16:23,,59:59.0,104,4.644390899
1,0,1,0,1,2/7/2025 17:32,,59:59.0,144,4.9698133
1,0,1,0,0,5/9/2025 17:25,,59:59.0,53,3.970291914
0,0,0,0,0,2/7/2025 17:30,,59:59.0,144,4.9698133
1,0,1,0,0,3/7/2025 14:40,,59:59.0,116,4.753590191
12,0,12,0,0,3/5/2025 16:26,27:19.5,27:19.5,21,3.044522438
2,0,2,0,0,12/19/2024 16:48,,59:59.0,181,5.198497031
0,0,0,0,1,5/7/2025 16:29,,59:59.0,55,4.007333185
0,0,0,0,0,4/16/2025 16:24,,59:59.0,76,4.33073334
1,0,1,0,1,1/29/2025 16:34,,59:59.0,153,5.030437921
0,0,0,0,1,3/21/2025 14:40,,59:59.0,102,4.624972813
2,0,2,0,0,3/28/2025 14:32,,59:59.0,95,4.553876892
0,0,0,0,1,2/28/2025 17:28,,59:59.0,123,4.812184355
1,1,3,0,0,12/5/2024 16:35,,59:59.0,181,5.198497031
0,0,0,0,0,10/16/2024 16:39,,59:59.0,181,5.198497031
1,0,1,0,1,3/12/2025 16:39,,59:59.0,111,4.709530201
0,0,0,0,0,4/9/2025 17:26,,59:59.0,83,4.418840608
6,0,6,0,1,3/21/2025 17:36,,59:59.0,102,4.624972813
1,0,1,0,0,2/21/2025 14:53,,59:59.0,130,4.86753445
0,0,0,0,0,12/4/2024 16:11,,59:59.0,181,5.198497031
7,0,7,0,0,3/7/2025 17:31,,59:59.0,116,4.753590191
0,0,0,0,1,3/14/2025 17:38,,59:59.0,109,4.691347882
0,0,0,0,0,2/18/2025 16:39,,59:59.0,133,4.890349128
1,0,1,0,0,2/28/2025 17:25,,59:59.0,123,4.812184355
2,0,2,0,0,5/2/2025 14:35,,59:59.0,60,4.094344562
8,0,8,0,0,1/29/2025 16:41,,59:59.0,153,5.030437921
0,1,1,0,0,11/6/2024 17:00,,59:59.0,181,5.198497031
2,0,2,0,0,2/21/2025 14:16,,59:59.0,130,4.86753445
9,0,10,0,0,2/21/2025 14:41,,59:59.0,130,4.86753445
0,1,1,0,0,10/9/2024 16:44,,59:59.0,181,5.198497031
0,0,0,0,0,5/16/2025 14:37,,59:59.0,46,3.828641396
7,0,7,0,0,3/14/2025 14:07,,59:59.0,109,4.691347882
2,0,2,0,0,2/19/2025 16:32,,59:59.0,132,4.882801923
7,0,7,0,1,1/22/2025 16:53,,59:59.0,160,5.075173815
0,0,0,0,0,4/18/2025 14:32,,59:59.0,74,4.304065093
1,0,1,0,0,4/28/2025 9:52,,59:59.0,64,4.158883083
0,0,0,0,0,5/16/2025 17:11,,59:59.0,46,3.828641396
3,0,3,1,0,4/11/2025 17:29,,59:59.0,81,4.394449155
0,0,0,0,1,1/31/2025 17:35,,59:59.0,151,5.017279837
0,0,0,0,0,5/9/2025 17:28,,59:59.0,53,3.970291914
0,0,0,0,1,3/19/2025 16:25,,59:59.0,104,4.644390899
0,0,0,0,0,5/28/2025 16:35,,59:59.0,34,3.526360525
1,0,1,0,1,2/26/2025 16:32,,59:59.0,125,4.828313737
0,1,1,0,0,10/2/2024 23:35,,59:59.0,181,5.198497031
0,0,0,0,0,5/9/2025 17:28,,59:59.0,53,3.970291914
1,0,2,0,1,2/5/2025 17:02,,59:59.0,146,4.983606622
0,0,0,0,0,2/7/2025 17:32,,59:59.0,144,4.9698133
5,1,7,0,0,10/2/2024 16:49,,59:59.0,181,5.198497031
2,0,2,0,0,4/9/2025 16:31,,59:59.0,83,4.418840608
1,0,1,0,0,4/2/2025 16:32,,59:59.0,90,4.49980967
0,0,0,0,1,2/28/2025 14:56,,59:59.0,123,4.812184355
0,0,0,0,0,2/12/2025 16:33,,59:59.0,139,4.934473933
1,0,1,0,0,5/23/2025 14:41,,59:59.0,39,3.663561646
0,0,0,0,1,11/20/2024 16:37,,59:59.0,181,5.198497031
5,0,5,1,0,1/22/2025 16:47,,59:59.0,160,5.075173815
2,0,2,0,0,1/15/2025 16:37,,59:59.0,167,5.117993812
7,0,7,0,0,5/7/2025 16:29,,59:59.0,55,4.007333185
3,0,3,1,0,1/22/2025 16:36,,59:59.0,160,5.075173815
1,0,1,0,0,11/27/2024 16:39,,59:59.0,181,5.198497031
0,0,0,0,0,3/7/2025 14:40,,59:59.0,116,4.753590191
0,0,0,0,1,3/12/2025 16:29,,59:59.0,111,4.709530201
0,0,0,0,0,3/7/2025 14:41,,59:59.0,116,4.753590191
1,0,1,0,0,3/28/2025 14:33,,59:59.0,95,4.553876892
0,0,0,0,0,1/24/2025 17:07,,59:59.0,158,5.062595033
0,0,0,0,0,4/30/2025 16:32,,59:59.0,62,4.127134385
0,0,0,0,0,5/28/2025 16:53,,59:59.0,34,3.526360525
0,0,0,0,0,3/26/2025 16:28,,59:59.0,97,4.574710979
0,0,0,0,0,4/18/2025 17:30,,59:59.0,74,4.304065093
1,0,1,0,0,1/8/2025 16:29,,59:59.0,174,5.159055299
6,0,6,0,0,2/28/2025 17:24,,59:59.0,123,4.812184355
1,0,1,0,0,1/31/2025 17:40,,59:59.0,151,5.017279837
0,0,0,0,0,5/1/2025 17:18,,59:59.0,61,4.110873864
0,0,0,0,1,4/23/2025 16:23,,59:59.0,69,4.234106505
1,0,1,0,1,5/16/2025 14:37,,59:59.0,46,3.828641396
0,0,0,0,0,4/23/2025 16:28,,59:59.0,69,4.234106505
0,0,0,0,0,5/23/2025 14:42,,59:59.0,39,3.663561646
0,0,0,0,1,2/6/2025 10:42,,59:59.0,145,4.976733742
0,0,0,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
0,1,1,0,0,12/19/2024 16:39,,59:59.0,181,5.198497031
2,0,2,1,0,4/2/2025 16:29,,59:59.0,90,4.49980967
1,0,1,0,0,2/28/2025 17:26,,59:59.0,123,4.812184355
0,0,0,0,0,3/19/2025 16:27,,59:59.0,104,4.644390899
2,0,2,1,1,3/14/2025 14:45,,59:59.0,109,4.691347882
1,0,1,0,0,5/21/2025 16:16,,59:59.0,41,3.713572067
0,0,0,0,0,10/9/2024 16:43,,59:59.0,181,5.198497031
1,0,1,0,0,5/16/2025 17:27,,59:59.0,46,3.828641396
5,0,5,0,0,3/7/2025 14:40,,59:59.0,116,4.753590191
0,0,0,0,0,10/23/2024 16:39,,59:59.0,181,5.198497031
11,1,12,0,0,10/30/2024 17:00,16:19.8,16:19.8,140,4.941642423
0,0,0,0,0,2/21/2025 17:27,,59:59.0,130,4.86753445
0,0,0,0,0,3/14/2025 14:49,,59:59.0,109,4.691347882
12,0,12,0,1,12/19/2024 16:52,00:03.5,00:03.5,137,4.919980926
5,0,6,0,0,4/4/2025 14:33,,59:59.0,88,4.477336814
0,0,0,0,0,4/11/2025 17:25,,59:59.0,81,4.394449155
0,0,0,0,0,1/25/2025 16:01,,59:59.0,157,5.056245805
1,0,1,0,0,4/30/2025 16:34,,59:59.0,62,4.127134385
0,1,1,0,0,10/16/2024 16:40,,59:59.0,181,5.198497031
3,0,3,0,0,3/5/2025 16:27,,59:59.0,118,4.770684624
0,0,0,0,0,3/21/2025 17:28,,59:59.0,102,4.624972813
1,0,1,1,0,5/23/2025 14:44,,59:59.0,39,3.663561646
1,0,1,0,0,3/28/2025 14:32,,59:59.0,95,4.553876892
4,0,4,1,0,2/21/2025 17:31,,59:59.0,130,4.86753445
1,0,1,0,0,4/11/2025 14:41,,59:59.0,81,4.394449155
1,0,1,0,0,1/29/2025 16:41,,59:59.0,153,5.030437921
0,0,0,0,1,4/25/2025 14:34,,59:59.0,67,4.204692619
0,0,0,0,0,1/8/2025 16:34,,59:59.0,174,5.159055299
1,0,1,0,0,3/28/2025 14:35,,59:59.0,95,4.553876892
2,0,2,0,0,1/29/2025 16:36,,59:59.0,153,5.030437921
3,0,3,1,0,11/19/2024 18:31,,59:59.0,181,5.198497031
3,0,3,0,0,4/25/2025 14:21,,59:59.0,67,4.204692619
1,0,1,0,0,2/21/2025 14:43,,59:59.0,130,4.86753445
0,1,1,0,0,10/24/2024 16:46,,59:59.0,181,5.198497031
2,0,2,0,0,2/12/2025 16:33,,59:59.0,139,4.934473933
0,0,0,0,0,10/23/2024 16:37,,59:59.0,181,5.198497031
0,0,0,1,0,3/7/2025 17:33,,59:59.0,116,4.753590191
0,0,0,0,0,10/16/2024 16:39,,59:59.0,181,5.198497031
1,0,1,0,0,12/18/2024 16:34,,59:59.0,181,5.198497031
0,0,0,0,0,4/4/2025 14:36,,59:59.0,88,4.477336814
0,0,0,0,0,11/12/2024 10:13,,59:59.0,181,5.198497031
0,0,0,0,0,2/28/2025 17:30,,59:59.0,123,4.812184355
3,0,3,1,0,10/23/2024 16:42,,59:59.0,181,5.198497031
2,0,2,0,0,3/15/2025 18:18,,59:59.0,108,4.682131227
10,1,12,1,0,12/18/2024 17:11,53:37.2,53:37.2,54,3.988984047
2,0,2,0,0,12/18/2024 16:34,,59:59.0,181,5.198497031
0,0,0,0,0,3/26/2025 16:13,,59:59.0,97,4.574710979
6,0,6,0,0,11/13/2024 16:53,,59:59.0,181,5.198497031
12,0,12,0,0,2/6/2025 10:23,49:15.9,49:15.9,63,4.143134726
1,0,1,0,0,3/21/2025 14:40,,59:59.0,102,4.624972813
8,0,8,1,0,1/22/2025 16:36,,59:59.0,160,5.075173815
8,0,8,0,1,1/31/2025 17:39,,59:59.0,151,5.017279837
0,0,0,0,0,4/9/2025 16:26,,59:59.0,83,4.418840608
0,0,0,0,1,3/26/2025 16:33,,59:59.0,97,4.574710979
2,1,8,0,0,10/16/2024 16:35,,59:59.0,181,5.198497031
1,0,1,0,0,3/14/2025 14:54,,59:59.0,109,4.691347882
5,1,6,0,0,12/11/2024 16:38,,59:59.0,181,5.198497031
0,0,0,1,0,3/19/2025 16:29,,59:59.0,104,4.644390899
0,0,0,1,0,2/26/2025 16:37,,59:59.0,125,4.828313737
1,0,1,0,0,1/31/2025 17:33,,59:59.0,151,5.017279837
5,1,10,0,0,10/30/2024 16:59,,59:59.0,181,5.198497031
1,0,1,0,0,5/7/2025 16:28,,59:59.0,55,4.007333185
3,0,3,1,1,1/15/2025 16:36,,59:59.0,167,5.117993812
1,0,1,0,0,4/25/2025 17:30,,59:59.0,67,4.204692619
2,0,2,0,0,1/31/2025 17:35,,59:59.0,151,5.017279837
0,0,0,0,1,3/14/2025 17:25,,59:59.0,109,4.691347882
0,0,0,0,0,2/28/2025 14:48,,59:59.0,123,4.812184355
0,0,0,0,0,4/25/2025 14:34,,59:59.0,67,4.204692619
2,0,2,0,0,4/11/2025 17:30,,59:59.0,81,4.394449155
0,0,0,0,0,3/12/2025 16:31,,59:59.0,111,4.709530201
7,0,7,0,0,1/31/2025 17:35,,59:59.0,151,5.017279837
1,0,1,0,0,4/9/2025 16:44,,59:59.0,83,4.418840608
7,0,7,0,0,3/19/2025 16:30,,59:59.0,104,4.644390899
1,0,1,0,0,5/9/2025 14:40,,59:59.0,53,3.970291914
0,0,0,0,1,4/4/2025 17:34,,59:59.0,88,4.477336814
0,0,0,0,0,3/14/2025 14:41,,59:59.0,109,4.691347882
0,0,0,0,0,10/16/2024 0:02,,59:59.0,181,5.198497031
0,0,0,0,0,1/29/2025 16:33,,59:59.0,153,5.030437921
1,0,1,0,0,4/18/2025 17:33,,59:59.0,74,4.304065093
1,0,1,0,1,2/28/2025 14:42,,59:59.0,123,4.812184355
4,0,4,0,0,11/13/2024 16:37,,59:59.0,181,5.198497031
1,1,2,0,0,11/18/2024 17:13,,59:59.0,181,5.198497031
1,1,2,0,0,11/2/2024 15:23,,59:59.0,181,5.198497031
0,0,0,0,0,5/9/2025 17:24,,59:59.0,53,3.970291914
2,0,2,0,0,2/19/2025 19:40,,59:59.0,132,4.882801923
0,0,0,0,0,10/24/2024 10:48,,59:59.0,181,5.198497031
0,0,0,0,0,1/24/2025 17:36,,59:59.0,158,5.062595033
0,1,1,0,1,10/17/2024 11:36,,59:59.0,181,5.198497031
0,0,0,0,0,3/19/2025 16:31,,59:59.0,104,4.644390899
0,0,0,0,0,5/16/2025 17:35,,59:59.0,46,3.828641396
0,0,0,0,0,3/12/2025 16:44,,59:59.0,111,4.709530201
1,0,1,0,0,3/27/2025 13:58,,59:59.0,96,4.564348191
3,0,4,1,0,3/14/2025 17:27,,59:59.0,109,4.691347882
0,0,0,0,0,5/15/2025 15:18,,59:59.0,47,3.850147602
0,0,0,0,0,1/15/2025 16:38,,59:59.0,167,5.117993812
0,0,0,0,1,4/11/2025 17:26,,59:59.0,81,4.394449155
0,0,0,0,0,11/27/2024 16:40,,59:59.0,181,5.198497031
0,0,0,0,1,5/15/2025 15:40,,59:59.0,47,3.850147602
0,0,0,0,0,5/9/2025 17:25,,59:59.0,53,3.970291914
0,0,0,0,0,3/21/2025 17:29,,59:59.0,102,4.624972813
6,0,6,0,0,4/8/2025 21:47,,59:59.0,84,4.430816799
1,0,1,0,1,1/22/2025 16:35,,59:59.0,160,5.075173815
0,0,0,0,0,4/4/2025 17:31,,59:59.0,88,4.477336814
6,0,7,0,0,5/7/2025 16:31,,59:59.0,55,4.007333185
0,0,0,0,0,11/6/2024 16:42,,59:59.0,181,5.198497031
0,0,0,0,0,4/11/2025 14:41,,59:59.0,81,4.394449155
3,0,3,0,0,12/5/2024 16:42,,59:59.0,181,5.198497031
0,1,1,0,1,10/24/2024 16:44,,59:59.0,181,5.198497031
5,0,5,0,0,3/12/2025 16:29,,59:59.0,111,4.709530201
0,0,0,0,0,10/23/2024 16:43,,59:59.0,181,5.198497031
3,0,3,0,0,2/12/2025 16:31,,59:59.0,139,4.934473933
0,0,0,0,0,3/7/2025 22:44,,59:59.0,116,4.753590191
3,0,3,0,1,2/21/2025 17:36,,59:59.0,130,4.86753445
1,1,3,0,0,10/23/2024 17:42,,59:59.0,181,5.198497031
2,0,2,0,0,1/8/2025 16:06,,59:59.0,174,5.159055299
3,0,3,0,0,1/31/2025 17:33,,59:59.0,151,5.017279837
0,0,0,0,1,3/5/2025 16:26,,59:59.0,118,4.770684624
0,0,0,0,0,5/28/2025 16:35,,59:59.0,34,3.526360525
1,0,1,0,0,2/21/2025 17:28,,59:59.0,130,4.86753445
0,1,2,0,1,10/24/2024 16:39,,59:59.0,181,5.198497031
1,0,1,0,0,2/20/2025 22:43,,59:59.0,131,4.875197323
2,0,2,0,0,11/6/2024 16:43,,59:59.0,181,5.198497031
0,0,0,0,0,11/6/2024 16:43,,59:59.0,181,5.198497031
2,0,2,0,0,5/14/2025 16:33,,59:59.0,48,3.871201011
0,0,0,0,0,2/21/2025 17:50,,59:59.0,130,4.86753445
12,0,12,0,1,1/29/2025 12:34,40:27.1,40:27.1,62,4.127134385
2,0,2,0,0,5/28/2025 16:40,,59:59.0,34,3.526360525
1,0,1,0,0,4/16/2025 16:24,,59:59.0,76,4.33073334
1,0,1,0,0,2/5/2025 16:29,,59:59.0,146,4.983606622
1,0,1,0,0,5/23/2025 17:33,,59:59.0,39,3.663561646
9,0,9,0,0,2/19/2025 16:33,,59:59.0,132,4.882801923
2,0,2,0,0,1/29/2025 16:41,,59:59.0,153,5.030437921
4,0,4,1,0,1/31/2025 17:39,,59:59.0,151,5.017279837
1,0,1,0,0,3/7/2025 17:43,,59:59.0,116,4.753590191
1,1,5,0,0,11/20/2024 16:40,,59:59.0,181,5.198497031
0,0,0,0,0,5/7/2025 16:27,,59:59.0,55,4.007333185
1,1,2,0,0,10/30/2024 16:51,,59:59.0,181,5.198497031
1,0,1,0,0,5/30/2025 17:35,,59:59.0,32,3.465735903
2,0,2,0,0,5/9/2025 14:14,,59:59.0,53,3.970291914
7,0,8,0,0,4/2/2025 16:33,,59:59.0,90,4.49980967
4,1,6,0,1,10/9/2024 16:38,,59:59.0,181,5.198497031
0,0,0,0,0,3/14/2025 17:25,,59:59.0,109,4.691347882
0,0,0,0,0,2/21/2025 14:27,,59:59.0,130,4.86753445
1,0,1,0,0,2/5/2025 16:33,,59:59.0,146,4.983606622
6,0,6,0,1,5/9/2025 14:42,,59:59.0,53,3.970291914
0,1,7,0,0,10/3/2024 13:33,,59:59.0,181,5.198497031
6,0,6,0,0,3/14/2025 17:30,,59:59.0,109,4.691347882
4,0,4,1,0,3/7/2025 17:30,,59:59.0,116,4.753590191
2,0,2,0,0,5/16/2025 17:27,,59:59.0,46,3.828641396
0,0,0,0,0,4/18/2025 14:29,,59:59.0,74,4.304065093
0,0,0,0,0,10/24/2024 16:33,,59:59.0,181,5.198497031
0,0,0,0,0,4/4/2025 17:30,,59:59.0,88,4.477336814
4,0,4,0,0,12/19/2024 16:48,,59:59.0,181,5.198497031
1,0,1,0,0,12/4/2024 16:38,,59:59.0,181,5.198497031
0,0,0,0,0,2/5/2025 16:29,,59:59.0,146,4.983606622
12,0,12,0,0,12/4/2024 20:05,36:03.2,36:03.2,104,4.644390899
0,1,1,0,0,10/2/2024 16:37,,59:59.0,181,5.198497031
2,0,2,1,1,3/26/2025 16:31,,59:59.0,97,4.574710979
0,0,0,0,0,3/7/2025 17:31,,59:59.0,116,4.753590191
0,0,0,0,0,1/29/2025 16:37,,59:59.0,153,5.030437921
4,1,6,1,0,11/9/2024 1:13,,59:59.0,181,5.198497031
1,0,1,0,0,3/21/2025 14:36,,59:59.0,102,4.624972813
0,0,0,0,0,3/21/2025 17:29,,59:59.0,102,4.624972813
0,0,0,0,0,12/12/2024 16:38,,59:59.0,181,5.198497031
0,0,0,0,0,4/2/2025 16:28,,59:59.0,90,4.49980967
1,0,1,0,0,3/19/2025 16:28,,59:59.0,104,4.644390899
0,0,0,0,1,5/16/2025 14:37,,59:59.0,46,3.828641396
0,0,0,0,0,10/30/2024 16:55,,59:59.0,181,5.198497031
1,0,1,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
0,0,0,0,0,1/8/2025 13:01,,59:59.0,174,5.159055299
0,0,0,0,1,12/19/2024 16:43,,59:59.0,181,5.198497031
7,0,7,0,0,4/16/2025 16:16,,59:59.0,76,4.33073334
0,1,1,0,0,10/16/2024 17:50,,59:59.0,181,5.198497031
0,0,0,0,0,12/18/2024 16:54,,59:59.0,181,5.198497031
9,1,11,1,0,10/16/2024 16:57,,59:59.0,181,5.198497031
